𒅆𒌨𒊒𒃻,𒅆𒌨𒊒𒃻,"IGI.UR.RU.NIG2
(ḪULPAD)
(ePSD; Akkadian Dictionary)",724+828+111+859,449+575+068+597,"U+12146 & U+12328 & U+12292 & U+120FB
(IGI & UR & RU & GAR)"
𒅆𒀀,𒅆𒀀,"IGI.A
(IMḪUR4, UḪḪUR3 (MesZL: read IMḪUR4))
(ePSD; Akkadian Dictionary)",724+839,449+579,"U+12146 & U+12000
(IGI & A)"
𒅆𒉄𒁍,𒅆𒉄𒁍,"IGI.NAGAR.BU
(ILDU2, ILDUM2, ILDUMA2, ILDUMMA2)
(ePSD; Akkadian Dictionary)",724+893+580,449+560+371,"U+12146 & U+12244 & U+1204D
(IGI & NAGAR & BU)"
𒅆𒊒,𒅆𒊒,"PAD3
(IGI.RU; PA3)
(ePSD; Akkadian Dictionary)",725,450,"U+12146 & U+12292
(IGI & RU)"
𒅈,𒅈,"AR
(IGI.RI; ARA8 (MesZL: Deimel differently))
(ePSD; Akkadian Dictionary)",726,451,"U+12148
(IGI RI)"
𒅆𒁾,𒅆𒁾,"AGRIG
(IGI.DUB; GISKIM, GIŠKIM, GIZKIM, ISKIM, IZKIM, UG6 (Labat: ?; MesZL: UG6 missing))
(ePSD; Akkadian Dictionary)",727,452,"U+12146 & U+1207E
(IGI & DUB)"
𒅆𒂍,𒅆𒂍,"U6
(IGI.E2)
(ePSD; Akkadian Dictionary)",728,449,"U+12146 & U+1208D
(IGI & E2)"
𒅆𒂟,𒅆𒂟,"SIG5
(IGI.ERIM; SA13 (MesZL: Deimel differently), SAG10, SEG5, ŠA15 (MesZL: opened, Deimel differently))",729,454,"U+12146 & U+1209F
(IGI & ERIN2)"
"𒅆𒂟
old
𒅆𒃻","𒅆𒂟
old
𒅆𒃻","IGI.ERIM
((MesZL: old IGI.NIG2); GURUM2 (MesZL: Deimel differently), KUR7, KURU7, KURUM7 (MesZL: Deimel KURUM2))
(ePSD; Akkadian Dictionary)",730,454,"U+12146 & U+1209F
(IGI & ERIN2)



old



U+12146 & U+120FB
(IGI & GAR)"
𒅇,𒅇,"U3
(IGI.DIB; ŠA17 (MesZL: Labat ŠA19, to be erased), ŠA19 (Labat: ?; MesZL: ŠA17, ŠA19 missing))
(ePSD; Akkadian Dictionary)",731,455,"U+12147
(IGI & DIB)"
𒅆𒂠,𒅆𒂠,"LIBIR
(IGI.ŠE3; SI5)
(ePSD; Akkadian Dictionary)",732,455,"U+12146 & U+120A0
(IGI & ESH2)"
𒅆𒌨,𒅆𒌨,"ḪUL
(IGI.UR; ḪULU)
(ePSD; Akkadian Dictionary)",733,456,"U+12146 & U+12328
(IGI & UR)"
𒅆𒌪,𒅆𒌪,"ḪUL4
(IGI.UR šeššig (MesZL: reconstruction))
(ePSD; Akkadian Dictionary)",734,456a,"U+12146 & U+1232A
(IGI & UR SHESHIG)"
"𒅆𒃻
newer
𒅆𒂟","𒅆𒃻
newer
𒅆𒂟","IGI.NIG2
((MesZL: newer IGI.ERIM); GURUM2 (MesZL: Deimel differently), KUR7, KURU7, KURUM7 (MesZL: Deimel KURUM2))
(ePSD; Akkadian Dictionary)",735,449,"U+12146 & U+120FB
(IGI & GAR)



newer



U+12146 & U+1209F
(IGI & ERIN2)"
𒁲,𒁲,"DI
(DE, SA2, SAL2, SI8, SILIM, SILIMA (MesZL: Deimel and Labat differently), SIM3, ŚA2, ŠA18 (Labat; MesZL: ŠA18 missing), ŠAL5, ŠUB3 (Labat; MesZL: ŠUB3 = ŠAB (no. 466)), ŠUL3, TE10, TI4, ṬE, ṬI)
(ePSD; Akkadian Dictionary)",736,457,"U+12072
(DI)"
𒆠,𒆠,"KI
(GAGAR, GE5 (MesZL: ?), GI5, GU14, KE, KU11, QE2, QI2)
(ePSD; Akkadian Dictionary)",737,461,"U+121A0
(KI)"
𒆠𒀸𒀸,𒆠𒀸𒀸,"KI.AŠ.AŠ
(ABSIN)
(ePSD; Akkadian Dictionary)",737+001+001,461+001+001,"U+121A0 & U+12038 & U+12038
(KI & ASH & ASH)"
𒆠𒀭𒋀𒆠,𒆠𒀭𒋀𒆠,"KI.AN.ŠEŠ.KI
(KI.DINGIRNANNA; MUNZER, MUNZUR, MUSUR)
(ePSD; Akkadian Dictionary)",737+010+535+737,461+013+331+461,"U+121A0 & U+1202D & U+122C0 & U+121A0
(KI & AN & SHESH & KI)"
𒆠𒀭𒌓,𒆠𒀭𒌓,"KI.AN.UD
(KI.DINGIRUTU; ŠAKIRA2)
(ePSD; Akkadian Dictionary)",737+010+596,461+013+381,"U+121A0 & U+1202D & U+12313
(KI & AN & UD)"
𒆠𒀭𒅎,𒆠𒀭𒅎,"KI.AN.IM
(KI.DINGIRIŠKUR; AKKAD)
(ePSD; Akkadian Dictionary)",737+010+641,461+013+399,"U+121A0 & U+1202D & U+1214E
(KI & AN & IM)"
𒆠𒋢𒇻𒂠𒃻,𒆠𒋢𒇻𒂠𒃻,"KI.SU.LU.ŠE3.NIG2
(UGNIM, UMMAN)
(ePSD; Akkadian Dictionary)",737+016+812+810+859,461+007+537+536+597,"U+121A0 & U+122E2 & U+121FB & U+120A0 & U+120FB
(KI & SU & LU & ESH2 & GAR)"
𒆠𒍇,𒆠𒍇,"KI.GIŠGAL
(DAGAN (MesZL: ?), DAGGAN (MesZL: ?), DAKAN, DAKKAN, SUKU4)
(ePSD; Akkadian Dictionary)",737+080,461+049*,"U+121A0 & U+12347
(KI & URU TIMES MIN)"
𒆠𒂗𒄀,𒆠𒂗𒄀,"KI.EN.GI
(ŠUMER (Labat: ?, or ŠUMER =? KI.IN.GI (nos. 737+261+141); MesZL: ŠUMER missing))
(ePSD; Akkadian Dictionary)",737+164+141,461+099+085,"U+121A0 & U+12097 & U+12100
(KI & EN & GI)"
𒆠𒂗𒆕,𒆠𒂗𒆕,"KI.EN.GAG
(BUR11, BURU11, MUR6, MURU6, MURUM6)
(ePSD; Akkadian Dictionary)",737+164+379,461+099+230,"U+121A0 & U+12097 &U+12195
(KI & EN & KAK)"
𒆠𒊕,𒆠𒊕,"KI.SAG
(IGI3 (MesZL: ?))
(ePSD; Akkadian Dictionary)",737+184,461+115,"U+121A0 & U+12295
(KI & SAG)"
𒆠𒊕𒁺,𒆠𒊕𒁺,"KI.SAG.DU
(SULUMMAR)
(ePSD; Akkadian Dictionary)",737+184+350,461+115+206,"U+121A0 & U+12295 & U+1207A
(KI & SAG & DU)"
𒆠𒊕𒊩,𒆠𒊕𒊩,"KI.SAG.MUNUS
(IGIRA2, IGIRU)
(ePSD; Akkadian Dictionary)",737+184+883,461+115+554,"U+121A0 & U+12295 & U+122A9
(KI & SAG & SAL)"
𒆠𒊕𒊩𒄷,𒆠𒊕𒊩𒄷,"KI.SAG.MUNUS.ḪU
(IGIRA2 (Labat; MesZL: IGIRA2 = KI.SAG.MUNUS (nos. 737+184+883)))
(ePSD; Akkadian Dictionary)",737+184+883+132,461+115+554+078,"U+121A0 & U+12295 & U+122A9 & U+12137
(KI & SAG & SAL & HU)"
𒆠𒅔𒄀,𒆠𒅔𒄀,"KI.IN.GI
(ŠUMER (Labat: ?, or ŠUMER =? KI.EN.GI (nos. 737+164+141); MesZL: ŠUMER missing))
(ePSD; Akkadian Dictionary)",737+261+141,461+148+085,"U+121A0 & U+12154 & U+12100
(KI & IN & GI)"
𒆠𒉈,𒆠𒉈,"KI.NE
(ABNI (Labat; MesZL: ABNI2, ABNI missing), ABNI2 (MesZL: Deimel and Labat ABNI), DINIG (MesZL: Deimel DINIG2), GIBIL3, GENE (Labat; MesZL: GENE missing), GUNNI, IZI2, KUŠLUG, MEL (Labat; MesZL: MEL3, MEL = IŠ (no. 357)), MEL3 (MesZL: Deimel and Labat MEL), MUNU2, NE5, NEMUR, NIMUR, ZE7 (Labat; MesZL: ZE7 missing), ZI7 (MesZL: Deimel ṢI6))
(ePSD; Akkadian Dictionary)",737+313,461+172,"U+121A0 & U+12248
(KI & NE)"
𒆠𒉈𒀭𒈹,𒆠𒉈𒀭𒈹,"KI.NE.AN.MUŠ3
(DIGBIR (MesZL: Deimel DIG2 and DIGSA))
(ePSD; Akkadian Dictionary)",737+313+010+153,461+172+013+103,"U+121A0 & U+12248 & U+1202D & U+12239
(KI & NE & AN & MUSH3)"
𒆠𒁺𒆕,𒆠𒁺𒆕,"KI.DU.GAG
(ŠITEN)
(ePSD; Akkadian Dictionary)",737+350+379,461+206+230,"U+121A0 & U+1207A & U+12195
(KI & DU & KAK)"
𒆠𒁉𒃻,𒆠𒁉𒃻,"KI.BI.NIG2
(GIŠBUN, ŠUBUN (MesZL: read GIŠBUN))
(ePSD; Akkadian Dictionary)",737+358+859,461+214+597,"U+121A0 & U+12049 &U+120FB
(KI & BI & GAR)"
𒆠𒆕,𒆠𒆕,"KI.GAG
(SUR7)
(ePSD; Akkadian Dictionary)",737+379,461+230,"U+121A0 & U+12195
(KI & KAK)"
𒆠𒄨,𒆠𒄨,"KI.KAL
(BAD4, DUBAD, GARAŠ5, ḪIRIM, ḪIRIN, KANKAL, KARAŠ2, KIGALLA (Labat; MesZL: KIGALLA missing), KIKLA, SAS, ULUDIM, ULUDIN, ULUTIM, ULUTIN)
(ePSD; Akkadian Dictionary)",737+496,461+322,"U+121A0 & U+12197
(KI & KAL)"
𒆠𒄨𒁁,𒆠𒄨𒁁,"KI.KAL.BAD
(GARAŠ2 (MesZL: also KI.ALAD (= KI.ALxBAD)), KARAŠ (MesZL: also KI.ALAD (= KI.ALxBAD)))
(ePSD; Akkadian Dictionary)",737+496+113,461+322+069,"U+121A0 & U+12197 &U+12041
(KI & KAL & BAD)"
𒆠𒆘,𒆠𒆘,"KI.ALAD
(KI.KALxBAD; GARAŠ2 (MesZL: also KI.KAL.BAD), KARAŠ (MesZL: also KI.KAL.BAD))
(ePSD; Akkadian Dictionary)",737+497,461+323,"U+121A0 & U+12198
(KI & KAL TIMES BAD)"
𒆠𒂊𒉈𒁲,𒆠𒂊𒉈𒁲,"KI.E.NE.DI
(EŠEMEN, EŠEMIN)
(ePSD; Akkadian Dictionary)",737+498+313+736,461+308+172+457,"U+121A0 & U+1208A & U+12248 & U+12072
(KI & E & NE & DI)"
𒆠𒂊𒉈𒁲𒀭𒈹,𒆠𒂊𒉈𒁲𒀭𒈹,"KI.E.NE.DI.AN.MUŠ3
(KI.E.NE.DI.DINGIRINNIN; EŠEMEN2, EŠEMIN2)
(ePSD; Akkadian Dictionary)",737+498+313+736+010+153,461+308+172+457+013+103,"U+121A0 & U+1208A & U+12248 & U+12072 & U+1202D & U+12239
(KI & E & NE & DI & AN & MUSH3)"
𒆠𒋀𒆕,𒆠𒋀𒆕,"KI.ŠEŠ.GAG
(KISSA)
(ePSD; Akkadian Dictionary)",737+535+379,461+331+230,"U+121A0 & U+122C0 & U+12195
(KI & SHESH & KAK)"
𒆠𒋀𒆕𒀀,𒆠𒋀𒆕𒀀,"KI.ŠEŠ.GAG.A
(KISSA.A)
(ePSD; Akkadian Dictionary)",737+535+379+839,461+331+230+579,"U+121A0 & U+122C0 & U+12195 &U+12000
(KI & SHESH & KAK & A)"
𒆠𒃲,𒆠𒃲,"KI.GAL
(SUR6)
(ePSD; Akkadian Dictionary)",737+553,461+343,"U+121A0 & U+120F2
(KI & GAL)"
𒆠𒌓,𒆠𒌓,"KI.UD
(KISLAḪ)
(ePSD; Akkadian Dictionary)",737+596,461+381,"U+121A0 & U+12313
(KI & UD)"
𒆠𒇴,𒆠𒇴,"KI.LAM
(GANBA, MALBA)
(ePSD; Akkadian Dictionary)",737+693,461+435,"U+121A0 & U+121F4
(KI & LAM)"
𒆠𒆠,𒆠𒆠,"KI.KI
(KU11.KU11; KUKKU3 UTTE, UTU4)
(ePSD; Akkadian Dictionary)",737+737,461+461,"U+121A0 & U+121A0
(KI & KI)"
𒆠𒇲,𒆠𒇲,"KI.LAL
(UTTU6)
(ePSD; Akkadian Dictionary)",737+750,461+481,"U+121A0 & U+121F2
(KI & LAL)"
𒆠𒆸,𒆠𒆸,"KI.LAGAB
(KISIM6 (Labat; MesZL: KISIM6 = GA.LAGAB (nos. 491+755))
(ePSD; Akkadian Dictionary)",737+755,461+483,"U+121A0 & U+121B8
(KI & LAGAB)"
𒆠𒅁,𒆠𒅁,"KI.IB
(EŠŠEB)
(ePSD; Akkadian Dictionary)",737+807,461+535,"U+121A0 & U+12141
(KI & IB)"
𒆠𒀀,𒆠𒀀,"KI.A
(PEŠ10, PIŠ10 (MesZL: Deimel and Labat differently and to be erased))
(ePSD; Akkadian Dictionary)",737+839,461+579,"U+121A0 & U+12000
(KI & A)"
𒆡,𒆡,"KI x BAD
(ḪABRUD2 (MesZL: it seems that distinction between ḪABRUD/ḪABRUDA = KI x U (no. 739) and ḪABRUD2 / ḪABRUDA2 = KI x BAD (no. 738) is senseless), ḪABRUDA2 (MesZL: it seems that distinction between ḪABRUD/ḪABRUDA = KI x U (no. 739) and ḪABRUD2 / ḪABRUDA2 = KI x BAD (no. 738) is senseless), ḪANBRUDA2 (MesZL: it seems that distinction between ḪABRUD/ḪABRUDA = KI x U (no. 739) and ḪABRUD2 / ḪABRUDA2 = KI x BAD (no. 738) is senseless), ḪANBURUDA (Labat; MesZL: ḪANBURUDA as ḪABRUD/ḪABRUDA, it seems that distinction between ḪABRUD/ḪABRUDA = KI x U (no. 739) and ḪABRUD2 / ḪABRUDA2 = KI x BAD (no. 738) is senseless), ḪANBURUDA2 (MesZL: as ḪABRUD2 / ḪABRUDA2))
(ePSD; Akkadian Dictionary)",738,462,"U+121A1
(KI TIMES BAD)"
𒆣,𒆣,"KI x UD
(KISLAḪ2)
(ePSD; Akkadian Dictionary)",739,463,"U+121A3
(KI TIMES UD)"
𒆢,𒆢,"KI x U
(ḪABRUD (MesZL: it seems that distinction between ḪABRUD/ḪABRUDA = KI x U (no. 739) and ḪABRUD2 / ḪABRUDA2 = KI x BAD (no. 738) is senseless), ḪABRUDA (MesZL: it seems that distinction between ḪABRUD/ḪABRUDA = KI x U (no. 739) and ḪABRUD2 / ḪABRUDA2 = KI x BAD (no. 738) is senseless), ḪANBRUDA (MesZL: it seems that distinction between ḪABRUD/ḪABRUDA = KI x U (no. 739) and ḪABRUD2 / ḪABRUDA2 = KI x BAD (no. 738) is senseless), ḪANBURUDA (MesZL: as ḪABRUD/ ḪABRUDA))
(ePSD; Akkadian Dictionary)",740,462,"U+121A2
(KI TIMES U)"
"𒉾
also
𒋝𒋙𒁷","𒉾
also
𒋝𒋙𒁷","PEŠ2v
((MesZL: nos. 882 and 741); GE19 (MesZL: nos. 882 and 741), GILILI (MesZL: nos. 882 and 741), GILIM2 (MesZL: nos. 882 and 741, Deimel GILIM), KA6 (MesZL: nos. 882 and 741), KILIM (MesZL: nos. 882 and 741), KIŠ5 (MesZL: nos. 882 and 741), KIŠI5 (MesZL: nos. 882 and 741), KIŠIB2 (MesZL: nos. 882 and 741), KUŠ10 (MesZL: nos. 882 and 741), NIKA(MesZL: nos. 882 and 741), PIŠ2 (MesZL: nos. 882 and 741))
(ePSD; Akkadian Dictionary)","741
also 882","596 (Labat, ABZ)
also 461* (ABZ)","U+1227E
(PESH2)



also:



U+122DD & U+122D9 & U+12077
(SIG & SHU2 & DIN)"
𒆠𒈫,𒆠𒈫,"KIMIN
(KI+MIN; U7)
(ePSD; Akkadian Dictionary)",742,461+570,"U+121A0 & U+1222B
(KI & MIN)"
𒊔,𒊔,"KIŠI4
(SAG nutillu; KEŠ4, KEŠI4, KEŠE4, KIŠ4)
(ePSD; Akkadian Dictionary)",743,466,"U+12294
(SAG NUTILLU)"
𒂄,𒂄,"ŠUL
(DU24, DUN, DUR9, DURU9, SAḪ3 (MesZL: needless), SU17 (MesZL: ?), SUL, ŠAḪ2 (MesZL: only in Neo-Assyrian texts), ŠAḪAN3, TUN4, ZU7 (MesZL: ?), ZUL (MesZL: Hittite), ZEZE2 (Labat; MesZL: ZEZE2 missing))
(ePSD; Akkadian Dictionary)",744,467,"U+12084
(DUN)"
𒆬,𒆬,"KUG
(KU3, KUK(MesZL: less correctly KUK2), KUK2 (Labat; MesZL: KUK, KUK2 = GUG2 (no. 555), less correctly KUK2), QU5, SEG17 (MesZL: 141 and 745), SI22 (MesZL: 141 and 745), SIG17 (MesZL: 141 and 745))
(ePSD; Akkadian Dictionary)",745,468,"U+121AC
(KU3)"
𒆬𒀭,𒆬𒀭,"KUG.AN
(AZAG (MesZL: in old transliterations AZAG = KUG))
(ePSD; Akkadian Dictionary)",745+010,468+013,"U+121AC & U+1202D
(KU3 & AN)"
𒆬𒄀,𒆬𒄀,"KUG.GI
(GUŠKIN, KUSKI)
(ePSD; Akkadian Dictionary)",745+141,468+085,"U+121AC & U+12100
(KU3 & GI)"
𒆬𒌓,𒆬𒌓,"KUG.BABBAR
(KU3.BABBAR (MesZL: read KU3.BABBAR instead of KUBABBAR), KUBABBAR (Labat; MesZL: read KU3.BABBAR instead of KUBABBAR))
(ePSD; Akkadian Dictionary)",745+596,468+381,"U+121AC & U+12313
(KU3 & UD)"
𒉻,𒉻,"PAD
(BAD2 (Labat; MesZL: BAD2 missing), BAT2, BAṬ2 (Labat; MesZL: BAṬ2 missing), BU15, KUR6, KURUM6, PADA, PAT, PATA (MesZL: Deimel differently), PAṬ, ŠUG, ŠUDUG (MesZL: Deimel ŠUTUG2), ŠUK, ŠUKU, ŠUKUR2, ŠUKUN3, ŠUQ, ŠUTUG (MesZL: Deimel ŠUTUG2))
(ePSD; Akkadian Dictionary)",746,469,"U+1227B
(PAD)"
𒉻𒀭𒈹,𒉻𒀭𒈹,"PAD.AN.MUŠ3
(PAD.DINGIRINNIN, PAD.DINGIR+INNIN; NIDBA, NINNI7, NINNIM7)
(ePSD; Akkadian Dictionary)",746+010+153,469+013+103,"U+1227B & U+1202D & U+12239
(PAD & AN & )MUSH3"
𒉻𒈹,𒉻𒈹,"PAD.MUŠ3
(NIDBA2)
(ePSD; Akkadian Dictionary)",746+153,469+103,"U+1227B & U+12239
(PAD & MUSH3)"
𒉻𒁉.?,𒉻𒁉.?,"PAD.BI.RÉC 78
((MesZL: PAD.BI.SI+GIŠ?); ADDIR2)
(ePSD; Akkadian Dictionary)",746+358+?,469+214+?,"U+1227B & U+12049 & ?
(PAD & BI & ?)"
𒌋𒐊,𒌋𒐊,"UIA
(U.IA2; 15, XV)
(ePSD; Akkadian Dictionary)",747,470,"U+1230B & 1240A
(U & NUMERIC SIGN FIVE DISH)"
𒁹,𒁹,"DIŠ
(determinative, 1, 60, 602, 603, 1/60, 1/3600, ANA (MesZL: Deimel ANA2), AŠ10, DAŠ2, DEŠ, DUŠ2, EŠ4, GE3, GEŠ2, GEŠTA, GI3, GIŠ2, ḪAR6 (Labat; MesZL: ḪAR6 missing), IL4, ILI6 (MesZL: to be erased?), IŠ4, LI5 (Labat: in syllabary LI6, but in index LI5; MesZL: LI5 = ŠA (no. 566)), LI6 (Labat: in syllabary LI6, but in index LI5; MesZL: LI6 = GAN (no. 253)), MAKAŠ (MesZL: Thureau-Dangin MAKKAS), MAKKAŠ(MesZL: Thureau-Dangin MAKKAS), MUŠ7, SAGTAG4, SAGTAK4, SALUGUB2, SANTA4, SANTAG4, SANTAK4, ŠANTAG4 (MesZL: Deimel and Labat ŠANTAK), ŠANTAK (Labat; MesZL: ŠANTAK4, ŠANTAK missing), ŠANTAK4 (MesZL: Deimel and Labat ŠANTAK), TAL4, TAŠ2, TIL5, TIS, TIŠ, TIZ, ṬIŠ, UŠ9 (Labat: ?; MesZL: UŠ9 missing))
(ePSD; Akkadian Dictionary)",748,480,"U+12079
(DISH)"
𒁹𒁯,𒁹𒁯,"DIŠ.DAR
(MesZL: also DIŠ.TAR2, AŠ10.DAR, AŠ10.TAR2, EŠ4.DAR, EŠ4.TAR2, IŠ4.DAR, IŠ4.TAR2, old form of U.DAR (nos. 670+183), see also AŠ.DAR (nos. 1+183) and GE23.DAR (nos. 575+183))
(ePSD; Akkadian Dictionary)",748+183,480+114,"U+12079 & U+1206F
(DISH & DAR)"
𒁹,𒁹,"NIGIDA
(ePSD; Akkadian Dictionary)",749,480,"use U+12079
(DISH)"
𒇲,𒇲,"LAL
(LA2, SUR5, SURU5, ZUR5, ZURU5 (MesZL: Deimel ZURU))
(ePSD; Akkadian Dictionary)",750,481,"U+121F2
(LAL)"
𒇲𒆕,𒇲𒆕,"LAL.GAG
(LA’U7, LAL’U7)
(ePSD; Akkadian Dictionary)",750+379,481+230,"U+121F2 & U+12195
(LAL & KAK)"
𒇲𒉌,𒇲𒉌,"LAL.NI
(LA’U6, LAL’U6)
(ePSD; Akkadian Dictionary)",750+380,481+231,"U+121F2 & U+1224C
(LAL & NI)"
𒇲𒊬,𒇲𒊬,"LAL.SAR
(NANGA4, NIGIN9, NIMEN5, NIMGIN9, NINGIN9, USAR2, USUR2, UŠAR2, UŠUR2)
(ePSD; Akkadian Dictionary)",750+541,481+331,"U+121F2 & U+122AC
(LAL & SAR)"
𒇲𒆸,𒇲𒆸,"LAL.LAGAB
(NANGA2, NIGIN7, NIMEN3, NIMGIN7, NINGIN7, ŠUR5, USAR4, USUR4, UŠAR4, UŠUR4)
(ePSD; Akkadian Dictionary)",750+755,481+483,"U+121F2 & U+121B8
(LAL & LAGAB)"
𒇲𒀀,𒇲𒀀,"LAL.A
(LA’U5, LAL’U5)
(ePSD; Akkadian Dictionary)",750+839,481+579,"U+121F2 & U+12000
(LAL & A)"
𒇳,𒇳,"LAL2
(LAL x LAL; LA5, LALLA, LALLAL, LA’U, LAL’U)
(ePSD; Akkadian Dictionary)",751,482,"U+121F3
(LAL TIMES LAL)"
𒇳𒄬,𒇳𒄬,"LAL2.ḪAL
(ḪALBA4, ḪALBI4, ḪALBU4)
(ePSD; Akkadian Dictionary)",751+003,482+002,"U+121F3 & U+1212C
(LAL TIMES LAL & HAL)"
𒇳𒍇,𒇳𒍇,"LAL2.GIŠGAL
(ḪALBA5, ḪALBI5, ḪALBU5)
(ePSD; Akkadian Dictionary)",751+080,482+049*,"U+121F3 & U+12347
(LAL TIMES LAL & URU TIMES MIN)"
𒇳𒁺,𒇳𒁺,"LAL2.DU
(UKU2, UKUR3)
(ePSD; Akkadian Dictionary)",751+350,482+206,"U+121F3 & U+1207A
(LAL TIMES LAL & DU)"
𒇳𒁺𒁺,𒇳𒁺𒁺,"LAL2.DU.DU
(UKU5 (MesZL: Deimel differently), UKUR4)
(ePSD; Akkadian Dictionary)",751+350+350,482+206+206,"U+121F3 & U+1207A & U+1207A
(LAL TIMES LAL & DU & DU)"
𒇳𒆕,𒇳𒆕,"LAL2.GAG
(LA’U4 (MesZL: Deimel LALU3), LAL’U4 (MesZL: Deimel LALU3))
(ePSD; Akkadian Dictionary)",751+379,482+230,"U+121F3 & U+12195
(LAL TIMES LAL & KAK)"
𒇳𒉌,𒇳𒉌,"LAL2.NI
(LA’U3 (MesZL: Deimel LALU2), LAL’U3 (MesZL: Deimel LALU2))
(ePSD; Akkadian Dictionary)",751+380,482+231,"U+121F3 & U+1224C
(LAL TIMES LAL & NI)"
𒇳𒊬,𒇳𒊬,"LAL2.SAR
(NANGA3, NIGIN8, NIMEN4, NIMGIN8, NINGIN8, ŠUR4, USAR, USUR, UŠAR, UŠUR)
(ePSD; Akkadian Dictionary)",751+541,482+331,"U+121F3 & U+122AC
(LAL TIMES LAL & SAR)"
𒇳𒌋,𒇳𒌋,"LAL2.U
(LA’U5 (Labat; MesZL: LA’U5 = LAL.A (nos. 750+839)), LAL’U5 (Labat; MesZL: LAL’U5 = LAL.A (nos. 750+839)))
(ePSD; Akkadian Dictionary)",751+661,482+411,"U+121F3 & U+1230B
(LAL TIMES LAL & U)"
𒇳𒆸,𒇳𒆸,"LAL2.LAGAB
(NANGA, NIGIN5, NIMEN, NIMGIN5, NINGIN5, ŠUR6 (MesZL: ?), USAR3, USUR3, UŠAR3, USAR3)
(ePSD; Akkadian Dictionary)",751+755,482+483,"U+121F3 & U+121B8
(LAL TIMES LAL & LAGAB)"
𒇳𒀀,𒇳𒀀,"LAL2.A
(LA’U2 (MesZL: Deimel LALU), LAL’U2 (MesZL: Deimel LALU))
(ePSD; Akkadian Dictionary)",751+839,482+579,"U+121F3 & U+12000
(LAL TIMES LAL & A)"
𒇳,𒇳,"LAL2
(KURNUN (MesZL: read perhaps PAPNUN), PAPNUN (MesZL: nos. 752 and 849, so perhaps instead of KURNUN))
(ePSD; Akkadian Dictionary)",752 (also 849),"482, 585b",Neo-Assyrian: use U+121F3
𒈨,𒈨,"ME
(100, BA13, DEŠ4 (MesZL: to be erased), ISIB(MesZL: Deimel and Labat IZIB), IŠIB, IZIB (Labat; MesZL: IZIB missing), MA6, MEN2, MEŠ2, MI3, QAD4, QAT4 (Labat; MesZL: QAT4 missing), SIB, SIP, ŠAB4, ŠEB, ŠIB, ŠIP, TUBA)
(ePSD; Akkadian Dictionary)",753,532,"U+12228
(ME)"
𒈨𒀭𒊺𒉀,𒈨𒀭𒊺𒉀,"ME.AN.ŠE.NAGA
(KURKU)
(ePSD; Akkadian Dictionary)",753+010+579+293,532+013+367+165,"U+12228 & U+1202D & U+122BA & U+12240
(ME & AN & SHE & NAGA)"
𒈨𒇷𒂊𒀀,𒈨𒇷𒂊𒀀,"ME.LI.E.A
(INIMMA (Labat; MesZL: INIMMA missing))
(ePSD; Akkadian Dictionary)",753+085+498+839,532+059+308+579,"U+12228 & U+121F7 & U+1208A & U+12000
(ME & LI & E & A)"
𒈨𒌍,𒈨𒌍,"MEŠ
(ME.EŠ, ME+EŠ; EŠ17 (MesZL: Labat EŠ18; Labat: EŠ18 = DIŠ tenû (no. 575)), MES3, MIŠ (Labat: in syllabary MEŠ = MIŠ, but in index MEŠ = MIŠ2, MIŠ = MES (no. 486); MesZL: MIŠ2, MIŠ = MES (no. 486)), MIŠ2, WIŠ (MesZL: to be erased))
(ePSD; Akkadian Dictionary)",754,533,"U+12228 & U+1230D
(ME & U U U)"
𒆸,𒆸,"LAGAB
(ELLA2, ELLAG, GEL2, GIL2, GILI2, GILI4 (Labat; MesZL: GILI2, GILI4 = KA x RU (no. 28)), GIR8, GIRAG (Labat; MesZL: GIRAG missing), GIRI8, GIRIM, GIRIN, GUD8, GUR4, GURUN3 (MesZL: to be erased), ḪAB, ḪABA, ḪAP, ILLAG, KEL, KELE, KIL, KILI, KILIB, KIR3, KUR4, KURU4, LUGUD2, NI10 (MesZL: Deimel and Labat NINI (= NIGIN, no. 804)), NIGI2, NIGIN2, NIMEN2, NIMGIN2, NIN4, NINGIN2, QEL, QER3 (MesZL: Labat differently), QIL, QIR3 (MesZL: Labat differently; Labat: in syllabary QIR3 = LAGAB (no. 755), but in index QIR3 =? GIR4 (no. 683)), RE3, REM, REME, RI3, RIM, RIMI (Labat; MesZL: RIMI missing), RIN, SIM4 (MesZL: to be erased), TUKU6, TUKUL3, TUKUR, TUR6)
(ePSD; Akkadian Dictionary)",755,483,"U+121B8
(LAGAB)"
𒇍,𒆸 x 𒅎𒄩,"LAGAB x IM.ḪA
(ePSD; Akkadian Dictionary)",755 (sign LABAG),483 (sign LAGAB),"U+121CD
(LAGAB TIMES IM PLUS HA)"
𒇎,𒆸 x 𒅎𒇻,"LAGAB x IM.LU
(ePSD; Akkadian Dictionary)",755 (sign LABAG),483 (sign LAGAB),U+121CE (LAGAB TIMES IM PLUS LU)
𒇢,𒆸 x 𒋳,"LAGAB x TAG
(ePSD; Akkadian Dictionary)",755 (sign LABAG),483 (sign LAGAB),"U+121E2
(LAGAB TIMES TAG)"
